ENSG	Gene	NumTypesSig	Types
ENSG00000179399.12	GPC5	14	ACC BRCA CESC DLBC HNSC KIRP LIHC LUSC PAAD PCPG SARC SKCM THCA UCEC
ENSG00000252916.1	RNU6-762P	14	BLCA BRCA CESC COAD ESCA KIRC KIRP LAML LUAD LUSC TGCT THYM UCEC UCS
ENSG00000173258.11	ZNF483	14	ACC BLCA BRCA KIRC LGG LUAD PAAD PCPG PRAD STAD TGCT THCA THYM UCEC
ENSG00000020426.9	MNAT1	14	ACC BRCA KICH KIRC KIRP LGG LIHC LUAD PCPG PRAD READ SARC SKCM THYM
ENSG00000197757.7	HOXC6	14	ACC BLCA BRCA CESC COAD DLBC KIRC KIRP LUAD LUSC OV PCPG SKCM UCEC
ENSG00000164342.11	TLR3	14	ACC BLCA BRCA CESC HNSC KIRC KIRP LIHC OV PAAD PRAD THCA THYM UCEC
ENSG00000104044.14	OCA2	14	BLCA GBM HNSC KIRC KIRP LIHC LUAD LUSC OV PRAD SARC TGCT THCA UCEC
ENSG00000100151.14	PICK1	14	ACC BLCA ESCA GBM KICH KIRC LAML LIHC LUAD LUSC OV SARC STAD UCEC
ENSG00000196872.9	KIAA1211L	14	BRCA COAD ESCA GBM HNSC KIRC KIRP LIHC LUAD LUSC OV PAAD STAD THCA
ENSG00000005961.16	ITGA2B	14	COAD GBM HNSC KICH KIRC KIRP LGG LUAD LUSC OV SARC TGCT THCA THYM
ENSG00000113805.8	CNTN3	14	BLCA BRCA COAD KIRP LGG LIHC MESO PCPG PRAD SARC TGCT THCA THYM UCEC
ENSG00000274816.1	MIR6772	14	ACC BLCA CESC KIRC KIRP LAML LIHC LUAD LUSC MESO STAD TGCT THCA UCEC
ENSG00000097096.8	SYDE2	14	BLCA BRCA CHOL COAD ESCA KIRC LUAD LUSC SARC STAD TGCT THYM UCEC UCS
ENSG00000117519.14	CNN3	14	CESC CHOL DLBC HNSC KIRC KIRP LIHC PRAD SARC SKCM STAD THCA THYM UCEC
ENSG00000224383.6	PRR29	14	BRCA CESC ESCA HNSC KIRC KIRP LAML LIHC LUSC OV READ STAD THCA THYM
ENSG00000117394.18	SLC2A1	14	ACC BLCA BRCA DLBC HNSC KIRC LAML LIHC OV PRAD SKCM THCA THYM UCEC
ENSG00000161638.9	ITGA5	14	BRCA CESC COAD GBM HNSC KIRC KIRP LAML LIHC OV STAD THCA THYM UCEC
ENSG00000187122.15	SLIT1	14	BRCA COAD GBM LGG LUAD LUSC OV PCPG PRAD SARC STAD TGCT THCA UCEC
ENSG00000269439.4	AC010618.4	14	BLCA CESC COAD DLBC GBM KIRC KIRP LIHC LUAD LUSC OV PAAD PCPG THCA
ENSG00000237438.5	CECR7	14	COAD KIRC LAML LIHC LUAD LUSC OV PRAD SARC STAD TGCT THCA THYM UCEC
ENSG00000104765.13	BNIP3L	14	BLCA BRCA CESC HNSC KIRP LGG LIHC PAAD PRAD SARC SKCM THCA THYM UCEC
ENSG00000155792.8	DEPTOR	14	BLCA BRCA HNSC KIRC KIRP LAML LIHC OV PAAD PRAD READ SARC THCA THYM
ENSG00000139194.6	RBP5	14	BLCA CESC COAD ESCA GBM HNSC LAML LUAD LUSC MESO OV PAAD READ STAD
ENSG00000269044.2	AC024075.2	14	ACC BLCA BRCA CESC GBM KIRC KIRP LIHC LUAD LUSC OV PAAD SARC UCEC
ENSG00000174808.10	BTC	14	BLCA BRCA CESC ESCA HNSC KIRP LGG LIHC PAAD PRAD SARC THCA THYM UCEC
ENSG00000101361.13	NOP56	14	KICH KIRC KIRP LGG LIHC LUAD LUSC OV PCPG SARC SKCM TGCT THCA UCEC
ENSG00000185104.18	FAF1	14	BRCA ESCA HNSC KIRC KIRP LGG LIHC OV PCPG PRAD STAD TGCT THCA UCEC
ENSG00000267056.2	AC005336.1	14	BLCA BRCA CESC CHOL COAD HNSC KIRC KIRP LIHC PAAD PRAD STAD THCA UCEC
ENSG00000128655.15	PDE11A	14	BRCA COAD HNSC KICH KIRC KIRP LUAD LUSC PAAD PCPG READ SARC THCA THYM
ENSG00000184809.11	B3GALT5-AS1	14	BLCA BRCA CESC COAD ESCA HNSC KIRP OV PAAD PCPG SARC TGCT THCA UCEC
ENSG00000256594.6	AC010186.2	14	BLCA BRCA COAD HNSC KICH KIRC KIRP LGG LIHC PRAD STAD TGCT THYM UCEC
ENSG00000114054.12	PCCB	14	ACC BRCA CESC HNSC LAML LGG PAAD PCPG PRAD SARC STAD TGCT THCA UCEC
ENSG00000185115.4	NSMCE3	14	ACC BLCA CHOL HNSC LGG LIHC MESO PAAD PCPG PRAD SARC TGCT THCA THYM
ENSG00000101052.11	IFT52	14	ACC BRCA KICH KIRP LGG LIHC PAAD PCPG PRAD SKCM TGCT THCA THYM UCEC
ENSG00000168118.10	RAB4A	14	ACC BLCA BRCA KIRC KIRP LIHC PAAD PCPG PRAD READ SARC SKCM THCA THYM
ENSG00000177839.6	PCDHB9	14	GBM HNSC KIRC KIRP LGG LIHC LUSC MESO OV PCPG PRAD SARC UCEC UCS
ENSG00000067560.9	RHOA	14	BRCA CHOL DLBC HNSC KICH KIRC KIRP LIHC PRAD SKCM TGCT THCA THYM UCEC
ENSG00000138798.10	EGF	14	BLCA BRCA CESC HNSC KIRC LAML LIHC LUSC MESO PRAD SARC THCA UCEC UCS
ENSG00000250056.4	LINC01018	14	ACC BLCA CESC HNSC KICH KIRP LUSC PAAD PCPG PRAD SARC THCA THYM UCS
ENSG00000174353.16	STAG3L3	14	BRCA DLBC ESCA GBM KICH KIRC KIRP LAML LUSC OV SKCM STAD THYM UCS
ENSG00000187037.7	GPR141	14	BRCA CESC COAD DLBC HNSC KIRC LUAD PAAD SKCM STAD TGCT THCA THYM UCEC
ENSG00000206195.9	DUXAP8	14	BLCA COAD DLBC GBM LGG LIHC LUSC OV PCPG PRAD SKCM THCA THYM UCEC
ENSG00000182870.11	GALNT9	14	ACC CESC KICH KIRC KIRP LGG LIHC LUAD LUSC OV SARC STAD THCA UVM
ENSG00000100351.15	GRAP2	14	BRCA COAD DLBC HNSC KIRC KIRP LIHC LUAD LUSC PAAD PRAD READ STAD TGCT
ENSG00000101150.16	TPD52L2	14	BRCA CESC KIRC KIRP LGG LIHC OV PCPG SKCM STAD TGCT THCA THYM UCEC
ENSG00000119943.9	PYROXD2	14	BLCA CESC COAD DLBC ESCA KIRC LAML LIHC LUAD LUSC OV STAD THCA THYM
ENSG00000207563.1	MIR23B	14	BLCA CESC COAD GBM KIRC LUAD LUSC MESO OV PCPG PRAD SARC THCA THYM
ENSG00000065675.13	PRKCQ	14	COAD DLBC KIRC KIRP LAML LUAD LUSC OV PAAD PRAD SARC STAD TGCT THCA
ENSG00000006555.9	TTC22	14	BLCA DLBC HNSC KIRP LAML LIHC LUAD LUSC OV PCPG PRAD THCA THYM UCEC
ENSG00000198108.3	CHSY3	14	BRCA CESC COAD GBM HNSC KIRC LGG LIHC MESO OV PCPG SKCM STAD UCEC
ENSG00000079459.11	FDFT1	14	ACC BLCA BRCA CESC HNSC KICH KIRC KIRP LGG LIHC SARC TGCT THCA UCEC
ENSG00000175354.17	PTPN2	14	DLBC ESCA KICH KIRC KIRP LIHC LUAD OV PCPG PRAD READ TGCT THCA UCEC
ENSG00000270067.1	NA	14	ACC BRCA CHOL COAD GBM KIRC LAML LGG LUAD PCPG SARC SKCM THYM UCS
ENSG00000142686.7	C1orf216	14	BRCA CESC COAD KIRC KIRP LIHC LUSC OV PCPG PRAD READ STAD THCA UCEC
ENSG00000174672.14	BRSK2	14	BLCA BRCA CESC ESCA GBM KIRC LGG LIHC LUAD LUSC OV PCPG PRAD SARC
ENSG00000077713.17	SLC25A43	14	BRCA COAD DLBC HNSC KIRP LIHC LUAD MESO OV PCPG PRAD THCA THYM UCEC
ENSG00000171951.4	SCG2	14	BRCA CESC COAD HNSC KIRP LGG LIHC LUAD LUSC OV PAAD PCPG PRAD THYM
ENSG00000141524.14	TMC6	14	ESCA GBM HNSC KIRC KIRP LAML LIHC LUAD LUSC OV PRAD SKCM STAD UCEC
ENSG00000140416.18	TPM1	14	CESC COAD KICH KIRC KIRP LGG LIHC OV PCPG SARC SKCM THCA THYM UCEC
ENSG00000197859.8	ADAMTSL2	14	CESC COAD ESCA GBM HNSC KIRC KIRP LIHC LUAD LUSC OV PAAD STAD THCA
ENSG00000117586.9	TNFSF4	14	ACC BRCA CESC COAD DLBC HNSC KIRC KIRP LIHC OV PCPG PRAD THCA THYM
ENSG00000101144.11	BMP7	14	BLCA GBM HNSC LGG LIHC LUAD LUSC OV PCPG PRAD STAD THCA THYM UCEC
ENSG00000125459.13	MSTO1	14	CESC COAD DLBC GBM KIRC LAML LIHC LUAD LUSC OV READ STAD TGCT THCA
ENSG00000144278.13	GALNT13	14	BLCA COAD KIRC KIRP LGG LUAD OV PAAD PCPG SKCM TGCT THYM UCEC UCS
ENSG00000196562.13	SULF2	14	ACC BRCA COAD DLBC GBM HNSC KIRP LGG LIHC OV PRAD STAD THCA THYM
ENSG00000233452.5	STXBP5-AS1	14	ACC CESC COAD HNSC KIRP LGG LIHC LUAD LUSC PAAD PRAD READ SKCM STAD
ENSG00000117266.14	CDK18	14	BLCA COAD ESCA KIRC LIHC LUAD LUSC OV PRAD SARC STAD THCA THYM UCEC
ENSG00000081052.11	COL4A4	14	CESC DLBC ESCA HNSC KICH KIRC KIRP LGG LUAD LUSC SARC STAD THCA UCEC
ENSG00000106266.7	SNX8	14	COAD GBM HNSC KIRC LAML LIHC LUSC OV PCPG PRAD SKCM STAD TGCT UCEC
ENSG00000272758.4	AC083798.2	14	BLCA BRCA CESC COAD ESCA HNSC KIRC KIRP LUAD LUSC PAAD SARC SKCM THCA
ENSG00000214954.7	LRRC69	14	BLCA BRCA COAD KIRC KIRP LUAD LUSC OV PRAD READ TGCT THCA THYM UCEC
ENSG00000118046.13	STK11	14	ACC GBM KICH KIRC KIRP LAML LIHC LUAD LUSC OV SARC SKCM STAD UCEC
ENSG00000261512.2	AC092368.3	14	BLCA DLBC ESCA KIRP LIHC LUAD LUSC OV PRAD READ STAD TGCT THCA UCEC
ENSG00000246695.6	RASSF8-AS1	14	ACC BRCA COAD KIRC KIRP LIHC LUAD LUSC PAAD PCPG PRAD SARC THCA THYM
ENSG00000154813.8	DPH3	14	BRCA DLBC KICH KIRC KIRP LIHC PAAD PCPG PRAD SKCM TGCT THCA THYM UCEC
ENSG00000155380.10	SLC16A1	14	DLBC GBM KICH KIRC LGG LIHC OV PRAD READ SARC SKCM THCA THYM UCEC
ENSG00000165716.8	DIPK1B	14	CESC COAD DLBC HNSC KIRC LAML LIHC LUAD LUSC MESO OV SARC STAD TGCT
ENSG00000151490.12	PTPRO	14	BRCA DLBC HNSC KIRC KIRP LGG MESO OV PAAD PCPG SKCM STAD THYM UCEC
ENSG00000130956.12	HABP4	14	ACC COAD GBM KIRC LIHC LUAD LUSC OV PAAD PCPG STAD TGCT THCA THYM
ENSG00000145632.13	PLK2	14	BRCA COAD KIRC KIRP LGG LIHC OV PAAD PRAD READ SARC THCA THYM UCEC
ENSG00000137265.13	IRF4	14	BRCA CESC COAD DLBC HNSC KIRC KIRP LGG LIHC LUAD PRAD SKCM STAD TGCT
ENSG00000165323.14	FAT3	14	BLCA BRCA GBM KICH KIRC KIRP LGG LUAD MESO PRAD SARC SKCM UCEC UCS
ENSG00000102312.19	PORCN	14	ACC DLBC GBM KIRC KIRP LAML LGG LIHC OV PCPG PRAD STAD THCA THYM
ENSG00000177640.14	CASC2	14	ACC BLCA BRCA CESC ESCA KIRC KIRP LUAD OV PAAD PCPG STAD THCA UCEC
ENSG00000101670.10	LIPG	14	COAD GBM KIRC KIRP LGG LIHC OV PAAD PRAD READ SARC THCA THYM UCEC
ENSG00000156140.7	ADAMTS3	14	BRCA KIRC KIRP LGG LUSC MESO OV PRAD SARC SKCM TGCT THCA THYM UCEC
ENSG00000111850.9	SMIM8	14	BLCA KIRC KIRP LGG LIHC LUAD PAAD PCPG PRAD READ SARC TGCT THCA THYM
ENSG00000140044.11	JDP2	14	COAD ESCA HNSC KIRC KIRP LIHC LUSC MESO OV PAAD STAD THCA THYM UCEC
ENSG00000187699.9	C2orf88	14	BLCA BRCA CESC ESCA HNSC KIRC LAML LIHC LUAD MESO PCPG TGCT THCA THYM
ENSG00000159784.16	FAM131B	14	BRCA CESC ESCA GBM HNSC KIRP LGG LUSC MESO PAAD PRAD SARC THYM UCEC
ENSG00000164949.6	GEM	14	BRCA CESC COAD DLBC HNSC KIRC KIRP LIHC MESO PRAD SARC THCA THYM UCEC
ENSG00000165194.13	PCDH19	14	BLCA BRCA CESC COAD GBM HNSC LGG LUAD LUSC OV SARC SKCM STAD UCEC
ENSG00000171766.14	GATM	14	BLCA BRCA CESC DLBC ESCA HNSC KIRC LIHC OV PRAD THCA THYM UCEC UCS
ENSG00000113552.14	GNPDA1	14	BLCA BRCA DLBC HNSC LGG LIHC MESO PAAD PCPG PRAD SKCM STAD THYM UCEC
ENSG00000121075.8	TBX4	14	BRCA CESC HNSC KIRP LIHC LUAD LUSC MESO PRAD READ SARC SKCM STAD UCEC
ENSG00000094963.12	FMO2	14	BRCA COAD DLBC HNSC KIRC LIHC LUSC MESO PAAD PRAD SARC SKCM THCA THYM
ENSG00000109771.14	LRP2BP	14	ACC BRCA COAD GBM KIRC KIRP LGG LUAD OV PAAD PRAD TGCT THCA UCS
ENSG00000072042.11	RDH11	14	ACC BLCA BRCA CESC KICH KIRP LGG OV PAAD PCPG READ SARC THCA THYM
ENSG00000085840.11	ORC1	14	CESC ESCA GBM HNSC LGG LIHC LUAD LUSC MESO OV READ SKCM STAD UCEC
ENSG00000172269.15	DPAGT1	14	CESC DLBC GBM HNSC KIRC KIRP LGG LIHC OV PCPG PRAD THCA THYM UCEC
ENSG00000147394.17	ZNF185	14	BLCA BRCA HNSC KIRC KIRP LGG LIHC MESO OV PCPG SARC THCA THYM UCEC
ENSG00000078589.11	P2RY10	14	BRCA CESC DLBC HNSC KIRC KIRP LIHC LUAD PAAD PRAD STAD TGCT THYM UCEC
ENSG00000272455.1	AL391244.2	14	BLCA CESC COAD DLBC ESCA GBM KIRP LUAD LUSC OV SARC SKCM TGCT UCEC
ENSG00000131238.15	PPT1	14	BRCA HNSC KIRP LIHC OV PAAD PCPG PRAD SKCM STAD TGCT THCA THYM UCEC
ENSG00000130175.8	PRKCSH	14	ACC COAD GBM KICH KIRP LAML LIHC LUAD LUSC OV PCPG READ STAD TGCT
ENSG00000112936.17	C7	14	BRCA CESC COAD HNSC KIRC KIRP LUAD LUSC OV PAAD PCPG PRAD SKCM UCEC
ENSG00000155252.13	PI4K2A	14	ACC BRCA COAD GBM HNSC KIRC LIHC OV PAAD PCPG STAD TGCT THYM UCEC
ENSG00000267419.1	AC011477.1	14	BLCA BRCA DLBC ESCA GBM LAML LIHC LUAD SARC SKCM THCA THYM UCEC UCS
ENSG00000275560.1	AC008115.3	14	BLCA BRCA CESC COAD ESCA KIRC LUAD LUSC PRAD READ STAD TGCT THYM UCEC
ENSG00000134046.10	MBD2	14	BLCA COAD DLBC GBM HNSC KIRC KIRP LIHC LUAD LUSC PRAD READ THCA THYM
ENSG00000260920.2	AL031985.3	14	BLCA BRCA ESCA GBM LGG LUAD LUSC OV SARC SKCM TGCT THCA UCEC UCS
ENSG00000187961.12	KLHL17	14	CESC DLBC GBM KIRC KIRP LAML LGG LIHC LUAD LUSC OV STAD TGCT UCEC
ENSG00000250510.6	GPR162	14	CESC COAD KIRC LAML LIHC LUAD LUSC MESO OV PAAD PCPG SKCM STAD THCA
ENSG00000275993.2	SIK1B	14	ACC COAD DLBC GBM KIRC KIRP LUAD LUSC OV PRAD READ STAD THCA THYM
ENSG00000111728.9	ST8SIA1	14	COAD GBM HNSC KIRC KIRP LGG LIHC LUAD PAAD PRAD READ STAD TGCT THYM
ENSG00000151012.12	SLC7A11	14	BLCA BRCA COAD GBM HNSC LGG LIHC LUAD OV PRAD READ SARC THCA UCEC
ENSG00000277443.1	MARCKS	14	BLCA COAD GBM KIRC KIRP LGG LIHC OV PRAD READ SKCM STAD THYM UVM
ENSG00000275764.1	AC092747.4	14	BLCA COAD DLBC GBM KIRC KIRP LIHC LUAD LUSC OV PAAD READ SARC THYM
ENSG00000137571.9	SLCO5A1	14	CESC COAD ESCA GBM HNSC LAML LGG LUAD LUSC PAAD PRAD SARC STAD TGCT
ENSG00000164176.11	EDIL3	14	BRCA CESC CHOL COAD HNSC KIRP LIHC PAAD PRAD SARC TGCT THCA THYM UCEC
ENSG00000186197.11	EDARADD	14	BLCA BRCA HNSC KICH KIRC KIRP LIHC LUAD OV PRAD STAD THCA THYM UCEC
ENSG00000092607.12	TBX15	14	BLCA BRCA CESC HNSC KIRC LGG LIHC OV PRAD SARC SKCM THCA UCEC UCS
ENSG00000182162.8	P2RY8	14	ACC BRCA COAD HNSC KIRC LAML LIHC LUAD OV PAAD PRAD READ STAD THCA
ENSG00000106089.10	STX1A	14	CESC COAD DLBC GBM KIRC KIRP LIHC LUSC OV PCPG TGCT THCA THYM UCEC
ENSG00000180447.6	GAS1	14	COAD DLBC GBM HNSC KIRC KIRP LGG LIHC PRAD SKCM TGCT THCA THYM UCEC
ENSG00000267169.1	AC022098.1	14	BRCA COAD ESCA GBM KIRC LAML LGG LUSC OV SARC TGCT THYM UCEC UVM
ENSG00000272341.1	AL137003.2	14	BRCA COAD GBM KIRC KIRP LGG LIHC LUAD LUSC PCPG PRAD SARC THCA THYM
ENSG00000112812.14	PRSS16	14	BLCA CESC COAD HNSC KICH KIRC KIRP LIHC LUSC PCPG PRAD SARC TGCT THCA
ENSG00000197935.6	ZNF311	14	BLCA BRCA CESC GBM LGG LUAD LUSC OV SARC SKCM TGCT THYM UCEC UCS
ENSG00000276926.1	MIR6797	14	ACC BLCA CESC COAD DLBC ESCA KIRC LAML LUAD LUSC READ SKCM TGCT UCEC
ENSG00000251432.5	LINC02615	14	BLCA BRCA CESC COAD ESCA KIRC LIHC LUAD LUSC OV SARC THCA THYM UCS
ENSG00000258545.4	RHOXF1-AS1	14	BLCA BRCA COAD HNSC KIRC KIRP LAML LIHC LUSC OV PCPG SARC THCA THYM
ENSG00000128394.15	APOBEC3F	14	BLCA BRCA COAD HNSC KIRC KIRP LAML LIHC LUSC OV PAAD PRAD SARC STAD
ENSG00000167207.10	NOD2	14	BRCA CESC COAD DLBC KIRC KIRP LGG LIHC LUAD OV PRAD STAD THYM UCEC
ENSG00000176124.10	DLEU1	14	BLCA BRCA COAD DLBC KIRC KIRP LGG LIHC PAAD PRAD SARC TGCT THCA THYM
ENSG00000237807.3	AC022034.1	14	BLCA BRCA CESC HNSC LGG MESO OV PAAD PRAD SARC STAD THCA THYM UCEC
ENSG00000171867.15	PRNP	14	COAD DLBC KICH KIRC KIRP LIHC OV PAAD PCPG PRAD SARC THCA THYM UCEC
ENSG00000047597.5	XK	14	ACC BLCA BRCA CESC ESCA HNSC KICH KIRP LUAD OV PAAD PCPG SARC UCEC
ENSG00000169139.10	UBE2V2	14	ACC KICH KIRC KIRP LGG LIHC PAAD PCPG PRAD READ SARC SKCM THCA THYM
ENSG00000139200.12	PIANP	14	BLCA BRCA CESC HNSC KIRC KIRP LGG LIHC LUSC MESO OV SARC TGCT UCEC
ENSG00000104852.13	SNRNP70	14	ACC CESC COAD GBM KICH KIRC KIRP LAML LIHC LUAD LUSC OV READ STAD
ENSG00000134121.8	CHL1	14	BLCA BRCA CESC COAD DLBC HNSC KIRC KIRP LGG PAAD PRAD STAD THCA UCEC
ENSG00000156858.10	PRR14	14	BLCA CESC COAD DLBC GBM KIRC KIRP LAML LIHC LUAD LUSC OV STAD UCEC
ENSG00000116871.14	MAP7D1	14	COAD DLBC GBM KIRC KIRP LAML LIHC LUSC MESO OV PCPG SKCM STAD UCEC
ENSG00000245164.5	LINC00861	14	BRCA CESC COAD DLBC KIRC KIRP LIHC LUAD LUSC PAAD PRAD READ STAD TGCT
ENSG00000213967.9	ZNF726	14	BLCA BRCA ESCA KIRC LAML LGG LIHC LUAD MESO OV PRAD SARC TGCT UCEC
ENSG00000246982.5	Z84485.1	14	ACC BRCA CESC DLBC GBM KIRC KIRP LUAD LUSC MESO OV SARC THYM UCS
ENSG00000119714.9	GPR68	14	BRCA COAD GBM KIRC KIRP LAML LIHC OV PCPG PRAD STAD TGCT THYM UCEC
ENSG00000198839.8	ZNF277	14	ACC BLCA BRCA KICH KIRP LGG LIHC PAAD PCPG PRAD SARC THCA THYM UCEC
ENSG00000101342.8	TLDC2	14	CESC DLBC HNSC KIRC KIRP LIHC LUAD LUSC OV PAAD PRAD TGCT THYM UCEC
ENSG00000141542.9	RAB40B	14	BLCA CESC GBM HNSC KIRC LIHC LUAD LUSC PCPG PRAD SARC THCA THYM UCEC
ENSG00000112081.15	SRSF3	14	BLCA KICH KIRC KIRP LGG LIHC MESO PCPG PRAD READ SARC SKCM STAD THCA
ENSG00000273014.1	AC018645.2	14	BRCA COAD ESCA GBM HNSC KICH KIRC KIRP LIHC LUAD LUSC PAAD READ THYM
ENSG00000255571.5	MIR9-3HG	14	BRCA GBM HNSC KICH KIRP LGG LIHC LUAD LUSC OV PRAD SARC THCA UCEC
ENSG00000147642.15	SYBU	14	ACC BRCA HNSC KIRP LGG PAAD PCPG PRAD READ SARC TGCT THCA THYM UCEC
ENSG00000167967.14	E4F1	14	ACC BLCA CESC GBM KIRC KIRP LAML LIHC LUAD LUSC OV STAD TGCT UCEC
ENSG00000163959.8	SLC51A	14	BLCA BRCA COAD GBM HNSC KIRC LAML LUAD LUSC OV PAAD PRAD STAD THCA
ENSG00000133997.10	MED6	14	ACC KICH KIRC KIRP LGG LIHC PAAD PCPG PRAD READ SARC SKCM TGCT THCA
ENSG00000111846.14	GCNT2	14	CESC COAD HNSC KIRC LGG LIHC LUSC OV PRAD READ SKCM STAD THCA THYM
ENSG00000068976.12	PYGM	14	BRCA COAD GBM HNSC KIRC LAML LIHC LUAD OV PAAD SARC THCA UCEC UVM
ENSG00000236199.1	AL359076.1	14	COAD DLBC HNSC KICH KIRC KIRP LIHC LUAD LUSC PAAD PRAD READ TGCT THCA
ENSG00000152953.11	STK32B	14	BRCA CESC CHOL HNSC KICH KIRC KIRP LAML LGG LIHC LUAD LUSC OV UCEC
ENSG00000163235.14	TGFA	14	CESC COAD HNSC KIRC KIRP LGG LIHC MESO OV PRAD SKCM THCA THYM UCEC
ENSG00000140279.11	DUOX2	14	BLCA CESC HNSC KIRC KIRP LGG LIHC LUAD LUSC PRAD SARC THCA THYM UCEC
ENSG00000116791.12	CRYZ	14	ACC BLCA BRCA CESC DLBC KIRP LIHC PAAD PCPG PRAD READ SARC THCA THYM
ENSG00000214110.3	LDHAP4	14	BRCA CESC DLBC HNSC KIRC KIRP LGG LIHC OV SARC STAD THYM UCEC UCS
ENSG00000236333.3	TRHDE-AS1	14	BLCA CESC KIRC KIRP LGG LIHC LUAD LUSC PCPG SARC SKCM THYM UCEC UCS
ENSG00000132470.12	ITGB4	14	BRCA COAD GBM HNSC KIRC KIRP LAML LIHC LUSC OV SARC STAD THYM UCEC
ENSG00000023839.9	ABCC2	14	ACC BLCA BRCA CESC COAD HNSC KIRC LAML LIHC LUAD PAAD SKCM TGCT UCEC
ENSG00000124596.15	OARD1	14	BRCA KICH KIRC KIRP LIHC LUAD LUSC OV PAAD PCPG READ TGCT THCA THYM
ENSG00000175445.13	LPL	14	BRCA COAD HNSC KIRC LGG LIHC LUSC OV PAAD PRAD SARC STAD THCA THYM
ENSG00000128016.5	ZFP36	14	COAD DLBC HNSC KIRC KIRP LIHC LUAD LUSC OV PRAD STAD THCA THYM UCEC
ENSG00000187091.12	PLCD1	14	BLCA GBM HNSC KIRC KIRP LAML LIHC LUSC OV PRAD SKCM STAD THYM UCEC
ENSG00000273151.1	AC073957.3	14	ACC BLCA COAD ESCA KIRC KIRP LAML LUAD MESO OV PAAD READ STAD THYM
ENSG00000054611.12	TBC1D22A	14	COAD GBM KICH KIRC LAML LIHC LUAD LUSC OV SKCM STAD TGCT UCEC UVM
ENSG00000225614.2	ZNF469	14	BRCA COAD HNSC LAML LGG LUSC MESO OV SARC SKCM STAD THYM UCS UVM
ENSG00000139874.5	SSTR1	14	BRCA CESC COAD GBM KIRC LGG LIHC LUAD LUSC PAAD PCPG PRAD SARC UCEC
ENSG00000250299.4	MRPS31P4	14	BRCA CESC COAD DLBC GBM KIRP LAML LGG PCPG READ SKCM STAD THYM UCS
ENSG00000068394.10	GPKOW	14	ACC GBM KICH KIRC KIRP LAML LIHC LUAD LUSC OV PCPG SKCM STAD UCEC
ENSG00000104763.16	ASAH1	14	BLCA BRCA CESC DLBC HNSC KIRC LIHC PAAD PCPG PRAD TGCT THCA THYM UCEC
ENSG00000272894.4	AC004982.2	14	ACC BLCA BRCA CESC DLBC GBM KIRC KIRP LGG LUSC PCPG SARC THCA THYM
ENSG00000259583.2	AC015712.2	14	BLCA CESC ESCA KIRC KIRP LUAD LUSC MESO OV PRAD SARC STAD THYM UCEC
ENSG00000253671.1	AC027117.1	14	BLCA BRCA CESC ESCA GBM KICH KIRC LIHC LUAD LUSC OV PRAD THYM UCEC
ENSG00000159596.6	TMEM69	14	ACC BLCA CESC DLBC KIRP LIHC LUAD PAAD PRAD READ TGCT THCA THYM UCEC
ENSG00000135362.12	PRR5L	14	BRCA DLBC HNSC KIRC LAML LIHC OV PRAD READ SKCM STAD THCA THYM UCEC
ENSG00000211771.1	TRBJ2-7	14	CESC DLBC HNSC KIRC KIRP LIHC LUAD LUSC OV PAAD PRAD STAD TGCT THCA
ENSG00000170571.10	EMB	14	BLCA BRCA COAD DLBC HNSC KIRC KIRP LIHC PAAD PRAD READ TGCT THCA THYM
ENSG00000121236.18	TRIM6	14	ACC BRCA DLBC HNSC KIRC KIRP LAML LIHC OV SARC TGCT THCA THYM UCEC
ENSG00000278635.1	AC141557.2	14	BLCA CESC DLBC ESCA GBM HNSC LAML LGG LUSC MESO OV TGCT THYM UCS
ENSG00000169217.7	CD2BP2	14	ACC BRCA COAD GBM KICH KIRC LAML LIHC LUSC OV PCPG READ SKCM STAD
ENSG00000130304.15	SLC27A1	14	BRCA COAD GBM HNSC KIRC KIRP LAML LIHC LUAD LUSC OV PCPG STAD THYM
ENSG00000107611.13	CUBN	14	ACC BRCA GBM KIRC LAML LGG LIHC LUAD PCPG SKCM THCA THYM UCEC UVM
ENSG00000134851.11	TMEM165	14	ACC BLCA BRCA CESC DLBC KICH KIRC KIRP LIHC PCPG PRAD TGCT THCA THYM
ENSG00000178568.12	ERBB4	14	BLCA BRCA CESC GBM KIRC KIRP LGG LUAD OV PCPG SKCM THCA THYM UCEC
ENSG00000164619.7	BMPER	14	ACC BRCA COAD HNSC KIRC LGG LIHC LUSC OV PAAD SARC THCA THYM UCEC
ENSG00000165169.9	DYNLT3	14	ACC BLCA BRCA CESC DLBC KIRC KIRP LIHC PAAD PRAD SARC THCA THYM UCEC
ENSG00000214827.8	MTCP1	14	ACC BLCA BRCA CESC DLBC KIRC KIRP LIHC LUAD LUSC PCPG PRAD SARC THYM
ENSG00000138180.14	CEP55	14	BLCA CESC DLBC GBM HNSC KIRP LGG LIHC MESO PCPG PRAD READ TGCT UCEC
ENSG00000175352.9	NRIP3	14	BLCA BRCA CESC HNSC KIRC KIRP OV PCPG PRAD TGCT THCA THYM UCEC UCS
ENSG00000116171.15	SCP2	14	BLCA BRCA CESC DLBC HNSC KIRP LIHC PAAD PCPG PRAD READ TGCT THCA THYM
ENSG00000092051.15	JPH4	14	BLCA BRCA CESC GBM LGG LUSC OV PAAD PCPG SARC SKCM TGCT THYM UCEC
